antecedents,consequents,support
{'pancakes'},"{'spaghetti', 'burgers'}",0.04628330995792426
{'spaghetti'},"{'pancakes', 'burgers'}",0.02526799387442573
{'burgers'},"{'spaghetti', 'pancakes'}",0.05045871559633028
"{'spaghetti', 'pancakes'}",{'burgers'},0.1746031746031746
"{'pancakes', 'burgers'}",{'spaghetti'},0.4177215189873418
"{'spaghetti', 'burgers'}",{'pancakes'},0.20496894409937888
{'frozen vegetables'},{'burgers'},0.11048951048951049
{'burgers'},{'frozen vegetables'},0.12079510703363915
{'frozen vegetables'},"{'mineral water', 'burgers'}",0.05174825174825175
{'mineral water'},"{'frozen vegetables', 'burgers'}",0.02069351230425056
{'burgers'},"{'frozen vegetables', 'mineral water'}",0.05657492354740061
"{'frozen vegetables', 'mineral water'}",{'burgers'},0.13805970149253732
"{'frozen vegetables', 'burgers'}",{'mineral water'},0.46835443037974683
"{'mineral water', 'burgers'}",{'frozen vegetables'},0.20218579234972678
{'burgers'},{'ground beef'},0.13761467889908258
{'ground beef'},{'burgers'},0.12211668928086838
{'milk'},"{'burgers', 'ground beef'}",0.03189300411522634
{'burgers'},"{'ground beef', 'milk'}",0.047400611620795105
{'ground beef'},"{'burgers', 'milk'}",0.04206241519674356
"{'burgers', 'milk'}",{'ground beef'},0.23134328358208955
"{'ground beef', 'milk'}",{'burgers'},0.18787878787878787
"{'burgers', 'ground beef'}",{'milk'},0.34444444444444444
{'mineral water'},"{'burgers', 'ground beef'}",0.02237136465324385
{'burgers'},"{'mineral water', 'ground beef'}",0.06116207951070336
{'ground beef'},"{'mineral water', 'burgers'}",0.054274084124830396
"{'mineral water', 'burgers'}",{'ground beef'},0.2185792349726776
"{'mineral water', 'ground beef'}",{'burgers'},0.13029315960912052
"{'burgers', 'ground beef'}",{'mineral water'},0.4444444444444444
{'spaghetti'},"{'burgers', 'ground beef'}",0.03139356814701378
{'burgers'},"{'spaghetti', 'ground beef'}",0.06269113149847094
{'ground beef'},"{'spaghetti', 'burgers'}",0.05563093622795115
"{'spaghetti', 'burgers'}",{'ground beef'},0.2546583850931677
"{'spaghetti', 'ground beef'}",{'burgers'},0.13945578231292516
"{'burgers', 'ground beef'}",{'spaghetti'},0.45555555555555555
{'chocolate'},{'burgers'},0.10414971521562245
{'burgers'},{'chocolate'},0.19571865443425077
{'french fries'},"{'chocolate', 'burgers'}",0.028081123244929798
{'chocolate'},"{'french fries', 'burgers'}",0.029292107404393815
{'burgers'},"{'french fries', 'chocolate'}",0.05504587155963303
"{'french fries', 'chocolate'}",{'burgers'},0.13953488372093023
"{'french fries', 'burgers'}",{'chocolate'},0.21818181818181817
"{'chocolate', 'burgers'}",{'french fries'},0.28125
{'chocolate'},"{'eggs', 'burgers'}",0.03336045565500407
{'eggs'},"{'chocolate', 'burgers'}",0.030415430267062313
{'burgers'},"{'chocolate', 'eggs'}",0.06269113149847094
"{'chocolate', 'eggs'}",{'burgers'},0.1646586345381526
"{'chocolate', 'burgers'}",{'eggs'},0.3203125
"{'eggs', 'burgers'}",{'chocolate'},0.18981481481481483
{'chocolate'},"{'burgers', 'milk'}",0.03336045565500407
{'burgers'},"{'chocolate', 'milk'}",0.06269113149847094
{'milk'},"{'chocolate', 'burgers'}",0.04218106995884774
"{'chocolate', 'burgers'}",{'milk'},0.3203125
"{'chocolate', 'milk'}",{'burgers'},0.17012448132780084
"{'burgers', 'milk'}",{'chocolate'},0.30597014925373134
{'chocolate'},"{'mineral water', 'burgers'}",0.03498779495524817
{'mineral water'},"{'chocolate', 'burgers'}",0.024049217002237135
{'burgers'},"{'chocolate', 'mineral water'}",0.06574923547400612
"{'chocolate', 'mineral water'}",{'burgers'},0.10886075949367088
"{'chocolate', 'burgers'}",{'mineral water'},0.3359375
"{'mineral water', 'burgers'}",{'chocolate'},0.23497267759562843
{'chocolate'},"{'spaghetti', 'burgers'}",0.03905614320585842
{'spaghetti'},"{'chocolate', 'burgers'}",0.036753445635528334
{'burgers'},"{'chocolate', 'spaghetti'}",0.07339449541284404
"{'chocolate', 'spaghetti'}",{'burgers'},0.16326530612244897
"{'chocolate', 'burgers'}",{'spaghetti'},0.375
"{'spaghetti', 'burgers'}",{'chocolate'},0.2981366459627329
{'green tea'},{'burgers'},0.13218970736629668
{'burgers'},{'green tea'},0.20030581039755352
{'green tea'},"{'spaghetti', 'burgers'}",0.03632694248234107
{'spaghetti'},"{'green tea', 'burgers'}",0.027565084226646247
{'burgers'},"{'green tea', 'spaghetti'}",0.05504587155963303
"{'green tea', 'spaghetti'}",{'burgers'},0.18090452261306533
"{'green tea', 'burgers'}",{'spaghetti'},0.2748091603053435
"{'spaghetti', 'burgers'}",{'green tea'},0.2236024844720497
{'french fries'},"{'green tea', 'burgers'}",0.031981279251170044
{'green tea'},"{'french fries', 'burgers'}",0.04137235116044399
{'burgers'},"{'french fries', 'green tea'}",0.06269113149847094
"{'french fries', 'green tea'}",{'burgers'},0.19158878504672897
"{'french fries', 'burgers'}",{'green tea'},0.24848484848484848
"{'green tea', 'burgers'}",{'french fries'},0.31297709923664124
{'green tea'},"{'eggs', 'burgers'}",0.045408678102926335
{'eggs'},"{'green tea', 'burgers'}",0.03338278931750742
{'burgers'},"{'green tea', 'eggs'}",0.06880733944954129
"{'green tea', 'eggs'}",{'burgers'},0.2356020942408377
"{'green tea', 'burgers'}",{'eggs'},0.3435114503816794
"{'eggs', 'burgers'}",{'green tea'},0.20833333333333334
{'burgers'},{'milk'},0.20489296636085627
{'milk'},{'burgers'},0.13786008230452676
{'eggs'},"{'burgers', 'milk'}",0.02967359050445104
{'burgers'},"{'eggs', 'milk'}",0.06116207951070336
{'milk'},"{'eggs', 'burgers'}",0.0411522633744856
"{'eggs', 'burgers'}",{'milk'},0.18518518518518517
"{'eggs', 'milk'}",{'burgers'},0.17316017316017315
"{'burgers', 'milk'}",{'eggs'},0.29850746268656714
{'french fries'},"{'burgers', 'milk'}",0.0327613104524181
{'burgers'},"{'french fries', 'milk'}",0.06422018348623854
{'milk'},"{'french fries', 'burgers'}",0.043209876543209874
"{'french fries', 'burgers'}",{'milk'},0.2545454545454545
"{'french fries', 'milk'}",{'burgers'},0.23595505617977527
"{'burgers', 'milk'}",{'french fries'},0.31343283582089554
{'spaghetti'},"{'burgers', 'milk'}",0.036753445635528334
{'burgers'},"{'spaghetti', 'milk'}",0.07339449541284404
{'milk'},"{'spaghetti', 'burgers'}",0.04938271604938271
"{'spaghetti', 'burgers'}",{'milk'},0.2981366459627329
"{'spaghetti', 'milk'}",{'burgers'},0.18045112781954886
"{'burgers', 'milk'}",{'spaghetti'},0.3582089552238806
{'mineral water'},"{'burgers', 'milk'}",0.029082774049217
{'burgers'},"{'mineral water', 'milk'}",0.07951070336391437
{'milk'},"{'mineral water', 'burgers'}",0.053497942386831275
"{'mineral water', 'burgers'}",{'milk'},0.28415300546448086
"{'mineral water', 'milk'}",{'burgers'},0.14444444444444443
"{'burgers', 'milk'}",{'mineral water'},0.3880597014925373
{'spaghetti'},{'burgers'},0.12327718223583461
{'burgers'},{'spaghetti'},0.24617737003058104
{'french fries'},"{'spaghetti', 'burgers'}",0.0327613104524181
{'spaghetti'},"{'french fries', 'burgers'}",0.03215926493108729
{'burgers'},"{'french fries', 'spaghetti'}",0.06422018348623854
"{'french fries', 'spaghetti'}",{'burgers'},0.2028985507246377
"{'french fries', 'burgers'}",{'spaghetti'},0.2545454545454545
"{'spaghetti', 'burgers'}",{'french fries'},0.2608695652173913
{'spaghetti'},"{'mineral water', 'burgers'}",0.03751914241960184
{'mineral water'},"{'spaghetti', 'burgers'}",0.027404921700223715
{'burgers'},"{'spaghetti', 'mineral water'}",0.07492354740061162
"{'spaghetti', 'mineral water'}",{'burgers'},0.109375
"{'spaghetti', 'burgers'}",{'mineral water'},0.30434782608695654
"{'mineral water', 'burgers'}",{'spaghetti'},0.2677595628415301
{'spaghetti'},"{'eggs', 'burgers'}",0.04134762633996937
{'eggs'},"{'spaghetti', 'burgers'}",0.040059347181008904
{'burgers'},"{'spaghetti', 'eggs'}",0.08256880733944955
"{'spaghetti', 'eggs'}",{'burgers'},0.19708029197080293
"{'spaghetti', 'burgers'}",{'eggs'},0.33540372670807456
"{'eggs', 'burgers'}",{'spaghetti'},0.25
{'french fries'},{'burgers'},0.12870514820592824
{'burgers'},{'french fries'},0.25229357798165136
{'french fries'},"{'mineral water', 'burgers'}",0.030421216848673948
{'mineral water'},"{'french fries', 'burgers'}",0.02181208053691275
{'burgers'},"{'french fries', 'mineral water'}",0.05963302752293578
"{'french fries', 'mineral water'}",{'burgers'},0.1541501976284585
"{'french fries', 'burgers'}",{'mineral water'},0.23636363636363636
"{'mineral water', 'burgers'}",{'french fries'},0.21311475409836064
{'french fries'},"{'eggs', 'burgers'}",0.0530421216848674
{'eggs'},"{'french fries', 'burgers'}",0.050445103857566766
{'burgers'},"{'french fries', 'eggs'}",0.10397553516819572
"{'french fries', 'eggs'}",{'burgers'},0.2490842490842491
"{'french fries', 'burgers'}",{'eggs'},0.4121212121212121
"{'eggs', 'burgers'}",{'french fries'},0.3148148148148148
{'mineral water'},{'burgers'},0.10234899328859061
{'burgers'},{'mineral water'},0.2798165137614679
{'mineral water'},"{'eggs', 'burgers'}",0.032997762863534674
{'eggs'},"{'mineral water', 'burgers'}",0.04376854599406528
{'burgers'},"{'mineral water', 'eggs'}",0.09021406727828746
"{'mineral water', 'eggs'}",{'burgers'},0.1544502617801047
"{'mineral water', 'burgers'}",{'eggs'},0.3224043715846995
"{'eggs', 'burgers'}",{'mineral water'},0.27314814814814814
{'eggs'},{'burgers'},0.16023738872403562
{'burgers'},{'eggs'},0.3302752293577982
{'frozen vegetables'},{'pancakes'},0.14125874125874127
{'pancakes'},{'frozen vegetables'},0.14165497896213183
{'frozen vegetables'},"{'spaghetti', 'pancakes'}",0.046153846153846156
{'spaghetti'},"{'frozen vegetables', 'pancakes'}",0.02526799387442573
{'pancakes'},"{'frozen vegetables', 'spaghetti'}",0.04628330995792426
"{'frozen vegetables', 'spaghetti'}",{'pancakes'},0.15789473684210525
"{'frozen vegetables', 'pancakes'}",{'spaghetti'},0.32673267326732675
"{'spaghetti', 'pancakes'}",{'frozen vegetables'},0.1746031746031746
{'frozen vegetables'},"{'mineral water', 'pancakes'}",0.06433566433566433
{'mineral water'},"{'frozen vegetables', 'pancakes'}",0.025727069351230425
{'pancakes'},"{'frozen vegetables', 'mineral water'}",0.06451612903225806
"{'frozen vegetables', 'mineral water'}",{'pancakes'},0.17164179104477612
"{'frozen vegetables', 'pancakes'}",{'mineral water'},0.45544554455445546
"{'mineral water', 'pancakes'}",{'frozen vegetables'},0.18181818181818182
{'pancakes'},{'ground beef'},0.15287517531556802
{'ground beef'},{'pancakes'},0.14789687924016282
{'spaghetti'},"{'pancakes', 'ground beef'}",0.036753445635528334
{'pancakes'},"{'spaghetti', 'ground beef'}",0.06732117812061711
{'ground beef'},"{'spaghetti', 'pancakes'}",0.06512890094979647
"{'spaghetti', 'pancakes'}",{'ground beef'},0.25396825396825395
"{'spaghetti', 'ground beef'}",{'pancakes'},0.16326530612244897
"{'pancakes', 'ground beef'}",{'spaghetti'},0.44036697247706424
{'mineral water'},"{'pancakes', 'ground beef'}",0.03131991051454139
{'pancakes'},"{'mineral water', 'ground beef'}",0.0785413744740533
{'ground beef'},"{'mineral water', 'pancakes'}",0.07598371777476255
"{'mineral water', 'pancakes'}",{'ground beef'},0.22134387351778656
"{'mineral water', 'ground beef'}",{'pancakes'},0.18241042345276873
"{'pancakes', 'ground beef'}",{'mineral water'},0.5137614678899083
{'green tea'},{'pancakes'},0.124117053481332
{'pancakes'},{'green tea'},0.17251051893408134
{'green tea'},"{'chocolate', 'pancakes'}",0.03229061553985873
{'chocolate'},"{'green tea', 'pancakes'}",0.026037428803905614
{'pancakes'},"{'green tea', 'chocolate'}",0.04488078541374474
"{'green tea', 'chocolate'}",{'pancakes'},0.18181818181818182
"{'green tea', 'pancakes'}",{'chocolate'},0.2601626016260163
"{'chocolate', 'pancakes'}",{'green tea'},0.21476510067114093
{'french fries'},"{'green tea', 'pancakes'}",0.0265210608424337
{'green tea'},"{'french fries', 'pancakes'}",0.034308779011099896
{'pancakes'},"{'french fries', 'green tea'}",0.047685834502103785
"{'french fries', 'green tea'}",{'pancakes'},0.1588785046728972
"{'french fries', 'pancakes'}",{'green tea'},0.2251655629139073
"{'green tea', 'pancakes'}",{'french fries'},0.2764227642276423
{'green tea'},"{'spaghetti', 'pancakes'}",0.03733602421796166
{'spaghetti'},"{'green tea', 'pancakes'}",0.028330781010719754
{'pancakes'},"{'green tea', 'spaghetti'}",0.051893408134642355
"{'green tea', 'spaghetti'}",{'pancakes'},0.18592964824120603
"{'green tea', 'pancakes'}",{'spaghetti'},0.3008130081300813
"{'spaghetti', 'pancakes'}",{'green tea'},0.19576719576719576
{'green tea'},"{'mineral water', 'pancakes'}",0.04339051463168517
{'mineral water'},"{'green tea', 'pancakes'}",0.024049217002237135
{'pancakes'},"{'green tea', 'mineral water'}",0.06030855539971949
"{'green tea', 'mineral water'}",{'pancakes'},0.18454935622317598
"{'green tea', 'pancakes'}",{'mineral water'},0.34959349593495936
"{'mineral water', 'pancakes'}",{'green tea'},0.16996047430830039
{'pancakes'},{'milk'},0.17391304347826086
{'milk'},{'pancakes'},0.12757201646090535
{'eggs'},"{'pancakes', 'milk'}",0.02596439169139466
{'pancakes'},"{'eggs', 'milk'}",0.04908835904628331
{'milk'},"{'eggs', 'pancakes'}",0.0360082304526749
"{'eggs', 'pancakes'}",{'milk'},0.2147239263803681
"{'eggs', 'milk'}",{'pancakes'},0.15151515151515152
"{'pancakes', 'milk'}",{'eggs'},0.28225806451612906
{'chocolate'},"{'pancakes', 'milk'}",0.029292107404393815
{'pancakes'},"{'chocolate', 'milk'}",0.05049088359046283
{'milk'},"{'chocolate', 'pancakes'}",0.037037037037037035
"{'chocolate', 'pancakes'}",{'milk'},0.24161073825503357
"{'chocolate', 'milk'}",{'pancakes'},0.14937759336099585
"{'pancakes', 'milk'}",{'chocolate'},0.2903225806451613
{'spaghetti'},"{'pancakes', 'milk'}",0.028330781010719754
{'pancakes'},"{'spaghetti', 'milk'}",0.051893408134642355
{'milk'},"{'spaghetti', 'pancakes'}",0.03806584362139918
"{'spaghetti', 'pancakes'}",{'milk'},0.19576719576719576
"{'spaghetti', 'milk'}",{'pancakes'},0.13909774436090225
"{'pancakes', 'milk'}",{'spaghetti'},0.29838709677419356
{'mineral water'},"{'pancakes', 'milk'}",0.032997762863534674
{'pancakes'},"{'mineral water', 'milk'}",0.08274894810659186
{'milk'},"{'mineral water', 'pancakes'}",0.060699588477366256
"{'mineral water', 'pancakes'}",{'milk'},0.233201581027668
"{'mineral water', 'milk'}",{'pancakes'},0.1638888888888889
"{'pancakes', 'milk'}",{'mineral water'},0.47580645161290325
{'chocolate'},{'pancakes'},0.12123677786818551
{'pancakes'},{'chocolate'},0.20897615708274894
{'french fries'},"{'chocolate', 'pancakes'}",0.031981279251170044
{'chocolate'},"{'french fries', 'pancakes'}",0.03336045565500407
{'pancakes'},"{'french fries', 'chocolate'}",0.05750350631136045
"{'french fries', 'chocolate'}",{'pancakes'},0.15891472868217055
"{'french fries', 'pancakes'}",{'chocolate'},0.271523178807947
"{'chocolate', 'pancakes'}",{'french fries'},0.2751677852348993
{'chocolate'},"{'eggs', 'pancakes'}",0.03417412530512612
{'eggs'},"{'chocolate', 'pancakes'}",0.03115727002967359
{'pancakes'},"{'chocolate', 'eggs'}",0.05890603085553997
"{'chocolate', 'eggs'}",{'pancakes'},0.1686746987951807
"{'chocolate', 'pancakes'}",{'eggs'},0.28187919463087246
"{'eggs', 'pancakes'}",{'chocolate'},0.25766871165644173
{'chocolate'},"{'spaghetti', 'pancakes'}",0.04149715215622457
{'spaghetti'},"{'chocolate', 'pancakes'}",0.03905053598774885
{'pancakes'},"{'chocolate', 'spaghetti'}",0.07152875175315568
"{'chocolate', 'spaghetti'}",{'pancakes'},0.17346938775510204
"{'chocolate', 'pancakes'}",{'spaghetti'},0.3422818791946309
"{'spaghetti', 'pancakes'}",{'chocolate'},0.2698412698412698
{'chocolate'},"{'mineral water', 'pancakes'}",0.05695687550854353
{'mineral water'},"{'chocolate', 'pancakes'}",0.039149888143176735
{'pancakes'},"{'chocolate', 'mineral water'}",0.09817671809256662
"{'chocolate', 'mineral water'}",{'pancakes'},0.17721518987341772
"{'chocolate', 'pancakes'}",{'mineral water'},0.4697986577181208
"{'mineral water', 'pancakes'}",{'chocolate'},0.2766798418972332
{'french fries'},{'pancakes'},0.11778471138845553
{'pancakes'},{'french fries'},0.211781206171108
{'french fries'},"{'eggs', 'pancakes'}",0.028081123244929798
{'eggs'},"{'french fries', 'pancakes'}",0.026706231454005934
{'pancakes'},"{'french fries', 'eggs'}",0.05049088359046283
"{'french fries', 'eggs'}",{'pancakes'},0.13186813186813187
"{'french fries', 'pancakes'}",{'eggs'},0.23841059602649006
"{'eggs', 'pancakes'}",{'french fries'},0.22085889570552147
{'french fries'},"{'spaghetti', 'pancakes'}",0.033541341653666144
{'spaghetti'},"{'french fries', 'pancakes'}",0.032924961715160794
{'pancakes'},"{'french fries', 'spaghetti'}",0.06030855539971949
"{'french fries', 'spaghetti'}",{'pancakes'},0.20772946859903382
"{'french fries', 'pancakes'}",{'spaghetti'},0.2847682119205298
"{'spaghetti', 'pancakes'}",{'french fries'},0.2275132275132275
{'french fries'},"{'mineral water', 'pancakes'}",0.038221528861154444
{'mineral water'},"{'french fries', 'pancakes'}",0.027404921700223715
{'pancakes'},"{'french fries', 'mineral water'}",0.06872370266479663
"{'french fries', 'mineral water'}",{'pancakes'},0.19367588932806323
"{'french fries', 'pancakes'}",{'mineral water'},0.32450331125827814
"{'mineral water', 'pancakes'}",{'french fries'},0.19367588932806323
{'eggs'},{'pancakes'},0.12091988130563798
{'pancakes'},{'eggs'},0.22861150070126227
{'spaghetti'},"{'eggs', 'pancakes'}",0.03828483920367534
{'eggs'},"{'spaghetti', 'pancakes'}",0.037091988130563795
{'pancakes'},"{'spaghetti', 'eggs'}",0.07012622720897616
"{'spaghetti', 'eggs'}",{'pancakes'},0.18248175182481752
"{'spaghetti', 'pancakes'}",{'eggs'},0.26455026455026454
"{'eggs', 'pancakes'}",{'spaghetti'},0.3067484662576687
{'mineral water'},"{'eggs', 'pancakes'}",0.032997762863534674
{'eggs'},"{'mineral water', 'pancakes'}",0.04376854599406528
{'pancakes'},"{'mineral water', 'eggs'}",0.08274894810659186
"{'mineral water', 'eggs'}",{'pancakes'},0.1544502617801047
"{'mineral water', 'pancakes'}",{'eggs'},0.233201581027668
"{'eggs', 'pancakes'}",{'mineral water'},0.3619631901840491
{'spaghetti'},{'pancakes'},0.1447166921898928
{'pancakes'},{'spaghetti'},0.2650771388499299
{'spaghetti'},"{'mineral water', 'pancakes'}",0.06584992343032159
{'mineral water'},"{'spaghetti', 'pancakes'}",0.04809843400447427
{'pancakes'},"{'spaghetti', 'mineral water'}",0.12061711079943899
"{'spaghetti', 'mineral water'}",{'pancakes'},0.19196428571428573
"{'spaghetti', 'pancakes'}",{'mineral water'},0.455026455026455
"{'mineral water', 'pancakes'}",{'spaghetti'},0.33992094861660077
{'mineral water'},{'pancakes'},0.14149888143176734
{'pancakes'},{'mineral water'},0.3548387096774194
{'green tea'},{'frozen vegetables'},0.10898082744702321
{'frozen vegetables'},{'green tea'},0.15104895104895105
{'green tea'},"{'frozen vegetables', 'spaghetti'}",0.03229061553985873
{'frozen vegetables'},"{'green tea', 'spaghetti'}",0.044755244755244755
{'spaghetti'},"{'green tea', 'frozen vegetables'}",0.02450229709035222
"{'green tea', 'frozen vegetables'}",{'spaghetti'},0.2962962962962963
"{'green tea', 'spaghetti'}",{'frozen vegetables'},0.16080402010050251
"{'frozen vegetables', 'spaghetti'}",{'green tea'},0.15311004784688995
{'green tea'},"{'frozen vegetables', 'mineral water'}",0.034308779011099896
{'frozen vegetables'},"{'green tea', 'mineral water'}",0.04755244755244755
{'mineral water'},"{'green tea', 'frozen vegetables'}",0.01901565995525727
"{'green tea', 'frozen vegetables'}",{'mineral water'},0.3148148148148148
"{'green tea', 'mineral water'}",{'frozen vegetables'},0.1459227467811159
"{'frozen vegetables', 'mineral water'}",{'green tea'},0.12686567164179105
{'frozen vegetables'},{'ground beef'},0.17762237762237762
{'ground beef'},{'frozen vegetables'},0.1723202170963365
{'frozen vegetables'},"{'eggs', 'ground beef'}",0.046153846153846156
{'eggs'},"{'frozen vegetables', 'ground beef'}",0.024480712166172106
{'ground beef'},"{'frozen vegetables', 'eggs'}",0.04477611940298507
"{'frozen vegetables', 'eggs'}",{'ground beef'},0.20245398773006135
"{'frozen vegetables', 'ground beef'}",{'eggs'},0.25984251968503935
"{'eggs', 'ground beef'}",{'frozen vegetables'},0.22
{'chocolate'},"{'frozen vegetables', 'ground beef'}",0.03498779495524817
{'frozen vegetables'},"{'chocolate', 'ground beef'}",0.06013986013986014
{'ground beef'},"{'chocolate', 'frozen vegetables'}",0.05834464043419267
"{'chocolate', 'frozen vegetables'}",{'ground beef'},0.25
"{'chocolate', 'ground beef'}",{'frozen vegetables'},0.24855491329479767
"{'frozen vegetables', 'ground beef'}",{'chocolate'},0.33858267716535434
{'milk'},"{'frozen vegetables', 'ground beef'}",0.044238683127572016
{'frozen vegetables'},"{'ground beef', 'milk'}",0.06013986013986014
{'ground beef'},"{'frozen vegetables', 'milk'}",0.05834464043419267
"{'frozen vegetables', 'milk'}",{'ground beef'},0.24293785310734464
"{'ground beef', 'milk'}",{'frozen vegetables'},0.2606060606060606
"{'frozen vegetables', 'ground beef'}",{'milk'},0.33858267716535434
{'frozen vegetables'},"{'spaghetti', 'ground beef'}",0.09090909090909091
{'spaghetti'},"{'frozen vegetables', 'ground beef'}",0.04977029096477795
{'ground beef'},"{'frozen vegetables', 'spaghetti'}",0.08819538670284939
"{'frozen vegetables', 'spaghetti'}",{'ground beef'},0.31100478468899523
"{'frozen vegetables', 'ground beef'}",{'spaghetti'},0.5118110236220472
"{'spaghetti', 'ground beef'}",{'frozen vegetables'},0.22108843537414966
{'frozen vegetables'},"{'spaghetti', 'mineral water', 'ground beef'}",0.046153846153846156
{'spaghetti'},"{'frozen vegetables', 'mineral water', 'ground beef'}",0.02526799387442573
{'mineral water'},"{'frozen vegetables', 'spaghetti', 'ground beef'}",0.018456375838926176
{'ground beef'},"{'frozen vegetables', 'spaghetti', 'mineral water'}",0.04477611940298507
"{'frozen vegetables', 'spaghetti'}","{'mineral water', 'ground beef'}",0.15789473684210525
"{'frozen vegetables', 'mineral water'}","{'spaghetti', 'ground beef'}",0.12313432835820895
"{'frozen vegetables', 'ground beef'}","{'spaghetti', 'mineral water'}",0.25984251968503935
"{'spaghetti', 'mineral water'}","{'frozen vegetables', 'ground beef'}",0.07366071428571429
"{'spaghetti', 'ground beef'}","{'frozen vegetables', 'mineral water'}",0.11224489795918367
"{'mineral water', 'ground beef'}","{'frozen vegetables', 'spaghetti'}",0.10749185667752444
"{'frozen vegetables', 'spaghetti', 'mineral water'}",{'ground beef'},0.36666666666666664
"{'frozen vegetables', 'spaghetti', 'ground beef'}",{'mineral water'},0.5076923076923077
"{'frozen vegetables', 'mineral water', 'ground beef'}",{'spaghetti'},0.4782608695652174
"{'spaghetti', 'mineral water', 'ground beef'}",{'frozen vegetables'},0.2578125
{'frozen vegetables'},"{'mineral water', 'ground beef'}",0.0965034965034965
{'mineral water'},"{'frozen vegetables', 'ground beef'}",0.03859060402684564
{'ground beef'},"{'frozen vegetables', 'mineral water'}",0.09362279511533243
"{'frozen vegetables', 'mineral water'}",{'ground beef'},0.2574626865671642
"{'frozen vegetables', 'ground beef'}",{'mineral water'},0.5433070866141733
"{'mineral water', 'ground beef'}",{'frozen vegetables'},0.2247557003257329
{'french fries'},{'frozen vegetables'},0.11154446177847113
{'frozen vegetables'},{'french fries'},0.2
{'french fries'},"{'frozen vegetables', 'eggs'}",0.030421216848673948
{'frozen vegetables'},"{'french fries', 'eggs'}",0.05454545454545454
{'eggs'},"{'french fries', 'frozen vegetables'}",0.028931750741839762
"{'french fries', 'frozen vegetables'}",{'eggs'},0.2727272727272727
"{'french fries', 'eggs'}",{'frozen vegetables'},0.14285714285714285
"{'frozen vegetables', 'eggs'}",{'french fries'},0.2392638036809816
{'french fries'},"{'frozen vegetables', 'spaghetti'}",0.031201248049921998
{'frozen vegetables'},"{'french fries', 'spaghetti'}",0.055944055944055944
{'spaghetti'},"{'french fries', 'frozen vegetables'}",0.030627871362940276
"{'french fries', 'frozen vegetables'}",{'spaghetti'},0.27972027972027974
"{'french fries', 'spaghetti'}",{'frozen vegetables'},0.1932367149758454
"{'frozen vegetables', 'spaghetti'}",{'french fries'},0.19138755980861244
{'french fries'},"{'chocolate', 'frozen vegetables'}",0.0327613104524181
{'chocolate'},"{'french fries', 'frozen vegetables'}",0.03417412530512612
{'frozen vegetables'},"{'french fries', 'chocolate'}",0.05874125874125874
"{'french fries', 'chocolate'}",{'frozen vegetables'},0.16279069767441862
"{'french fries', 'frozen vegetables'}",{'chocolate'},0.2937062937062937
"{'chocolate', 'frozen vegetables'}",{'french fries'},0.2441860465116279
{'french fries'},"{'frozen vegetables', 'milk'}",0.033541341653666144
{'frozen vegetables'},"{'french fries', 'milk'}",0.06013986013986014
{'milk'},"{'french fries', 'frozen vegetables'}",0.044238683127572016
"{'french fries', 'frozen vegetables'}",{'milk'},0.3006993006993007
"{'french fries', 'milk'}",{'frozen vegetables'},0.24157303370786518
"{'frozen vegetables', 'milk'}",{'french fries'},0.24293785310734464
{'french fries'},"{'frozen vegetables', 'mineral water'}",0.0358814352574103
{'frozen vegetables'},"{'french fries', 'mineral water'}",0.06433566433566433
{'mineral water'},"{'french fries', 'frozen vegetables'}",0.025727069351230425
"{'french fries', 'frozen vegetables'}",{'mineral water'},0.32167832167832167
"{'french fries', 'mineral water'}",{'frozen vegetables'},0.18181818181818182
"{'frozen vegetables', 'mineral water'}",{'french fries'},0.17164179104477612
{'frozen vegetables'},{'eggs'},0.22797202797202798
{'eggs'},{'frozen vegetables'},0.12091988130563798
{'chocolate'},"{'frozen vegetables', 'eggs'}",0.03498779495524817
{'frozen vegetables'},"{'chocolate', 'eggs'}",0.06013986013986014
{'eggs'},"{'chocolate', 'frozen vegetables'}",0.031899109792284865
"{'chocolate', 'frozen vegetables'}",{'eggs'},0.25
"{'chocolate', 'eggs'}",{'frozen vegetables'},0.17269076305220885
"{'frozen vegetables', 'eggs'}",{'chocolate'},0.26380368098159507
{'spaghetti'},"{'frozen vegetables', 'eggs'}",0.032924961715160794
{'frozen vegetables'},"{'spaghetti', 'eggs'}",0.06013986013986014
{'eggs'},"{'frozen vegetables', 'spaghetti'}",0.031899109792284865
"{'frozen vegetables', 'spaghetti'}",{'eggs'},0.20574162679425836
"{'spaghetti', 'eggs'}",{'frozen vegetables'},0.15693430656934307
"{'frozen vegetables', 'eggs'}",{'spaghetti'},0.26380368098159507
{'frozen vegetables'},"{'eggs', 'milk'}",0.07692307692307693
{'eggs'},"{'frozen vegetables', 'milk'}",0.04080118694362018
{'milk'},"{'frozen vegetables', 'eggs'}",0.056584362139917695
"{'frozen vegetables', 'eggs'}",{'milk'},0.3374233128834356
"{'frozen vegetables', 'milk'}",{'eggs'},0.3107344632768362
"{'eggs', 'milk'}",{'frozen vegetables'},0.23809523809523808
{'frozen vegetables'},"{'mineral water', 'eggs'}",0.0951048951048951
{'eggs'},"{'frozen vegetables', 'mineral water'}",0.050445103857566766
{'mineral water'},"{'frozen vegetables', 'eggs'}",0.03803131991051454
"{'frozen vegetables', 'eggs'}",{'mineral water'},0.4171779141104294
